serie;nome;numero
Ascesa Eroica;Charmander;20/217
Ascesa Eroica;Charmeleon;21/217
Ascesa Eroica;Mega Charizard Y;22/217
Ascesa Eroica;Slugma di Armonio;23/217
Ascesa Eroica;Magcargo di Armonio;24/217
Ascesa Eroica;Entei;25/217
Ascesa Eroica;Ho;26/217
Ascesa Eroica;Numel;27/217
Ascesa Eroica;Camerupt;28/217
Ascesa Eroica;Tepig;29/217
Ascesa Eroica;Pignite;30/217
Ascesa Eroica;Mega Emboar;31/217
Ascesa Eroica;Darumaka di N;32/217
Ascesa Eroica;Darmanitan di N;33/217
Ascesa Eroica;Salandit;34/217
Ascesa Eroica;Salazzle;35/217
Ascesa Eroica;Scorbunny;36/217
Ascesa Eroica;Raboot;37/217
Ascesa Eroica;Cinderace;38/217
Ascesa Eroica;Psyduck;39/217
Ascesa Eroica;Golduck;40/217
Ascesa Eroica;Totodile;41/217
Ascesa Eroica;Croconaw;42/217
Ascesa Eroica;Mega Feraligatr;43/217
Ascesa Eroica;Sneasel;44/217
Ascesa Eroica;Weavile;45/217
Ascesa Eroica;Snorunt;46/217
Ascesa Eroica;Mega Froslass;47/217
Ascesa Eroica;Regice;48/217
Ascesa Eroica;Vanillite di N;49/217
Ascesa Eroica;Vanillish di N;50/217
Ascesa Eroica;Vanilluxe di N;51/217
Ascesa Eroica;Snom;52/217
Ascesa Eroica;Frosmoth;53/217
Ascesa Eroica;Glastrier;54/217
Ascesa Eroica;Pikachu;55/217
Ascesa Eroica;Raichu;56/217
Ascesa Eroica;Pikachu;57/217
Ascesa Eroica;Voltorb;58/217
Ascesa Eroica;Tynamo;59/217
Ascesa Eroica;Eelektrik;60/217
Ascesa Eroica;Mega Eelektross;61/217
Ascesa Eroica;Stunfisk;62/217
Ascesa Eroica;Helioptile;63/217
Ascesa Eroica;Heliolisk;64/217
Ascesa Eroica;Charjabug;65/217
Ascesa Eroica;Vikavolt;66/217
Ascesa Eroica;Tapu Koko;67/217
Ascesa Eroica;Pincurchin;68/217
Ascesa Eroica;Tadbulb di Kissara;69/217
Ascesa Eroica;Bellibolt;70/217
Ascesa Eroica;Wattrel di Kissara;71/217
Ascesa Eroica;Kilowattrel di Kissara;72/217
Ascesa Eroica;Miraidon;73/217
Ascesa Eroica;Clefairy;74/217
Ascesa Eroica;Clefable;75/217
Ascesa Eroica;Clefairy;76/217
Ascesa Eroica;Exeggcute del Team Rocket;77/217
Ascesa Eroica;Exeggutor del Team Rocket;78/217
Ascesa Eroica;Mewtwo;79/217
Ascesa Eroica;Togepi;80/217
Ascesa Eroica;Togetic;81/217
Ascesa Eroica;Togekiss;82/217
Ascesa Eroica;Marill;83/217
Ascesa Eroica;Azumarill;84/217
Ascesa Eroica;Misdreavus;85/217
Ascesa Eroica;Mismagius;86/217
Ascesa Eroica;Ralts;87/217
Ascesa Eroica;Kirlia;88/217
Ascesa Eroica;Mega Gardevoir;89/217
Ascesa Eroica;Shuppet;90/217
Ascesa Eroica;Banette;91/217
Ascesa Eroica;Rotom;92/217
Ascesa Eroica;Swirlix;93/217
Ascesa Eroica;Slurpuff;94/217
Ascesa Eroica;Phantump di Hop;95/217
Ascesa Eroica;Trevenant di Hop;96/217
Ascesa Eroica;Mimikyu del Team Rocket;97/217
Ascesa Eroica;Spectrier;98/217
Ascesa Eroica;Munkidori;99/217
Ascesa Eroica;Diglett del Team Rocket;100/217
Ascesa Eroica;Dugtrio del Team Rocket;101/217
Ascesa Eroica;Hitmontop;102/217
Ascesa Eroica;Meditite;103/217
Ascesa Eroica;Medicham;104/217
Ascesa Eroica;Lunatone;105/217
Ascesa Eroica;Solrock;106/217
Ascesa Eroica;Regirock;107/217
Ascesa Eroica;Groudon;108/217
Ascesa Eroica;Gible di Camilla;109/217
Ascesa Eroica;Gabite di Camilla;110/217
Ascesa Eroica;Garchomp;111/217
Ascesa Eroica;Riolu;112/217
Ascesa Eroica;Mega Lucario;113/217
Ascesa Eroica;Stunfisk;114/217
Ascesa Eroica;Pancham;115/217
Ascesa Eroica;Mega Hawlucha;116/217
Ascesa Eroica;Carbink;117/217
Ascesa Eroica;Rolycoly;118/217
Ascesa Eroica;Carkol;119/217
Ascesa Eroica;Coalossal;120/217
Ascesa Eroica;Koraidon;121/217
Ascesa Eroica;Okidogi;122/217
Ascesa Eroica;Gastly;123/217
Ascesa Eroica;Haunter;124/217
Ascesa Eroica;Mega Gengar;125/217
Ascesa Eroica;Murkrow del Team Rocket;126/217
Ascesa Eroica;Honchkrow del Team Rocket;127/217
Ascesa Eroica;Poochyena;128/217
Ascesa Eroica;Mightyena;129/217
Ascesa Eroica;Zigzagoon di Galar;130/217
Ascesa Eroica;Linoone di Galar;131/217
Ascesa Eroica;Obstagoon di Galar;132/217
Ascesa Eroica;Spiritomb di Camilla;133/217
Ascesa Eroica;Scraggy;134/217
Ascesa Eroica;Mega Scrafty;135/217
Ascesa Eroica;Zorua di N;136/217
Ascesa Eroica;Zoroark;137/217
Ascesa Eroica;Vullaby;138/217
Ascesa Eroica;Mandibuzz;139/217
Ascesa Eroica;Pangoro;140/217
Ascesa Eroica;Hoopa;141/217
Ascesa Eroica;Fezandipiti;142/217
Ascesa Eroica;Pecharunt;143/217
Ascesa Eroica;Mawile;144/217
Ascesa Eroica;Registeel;145/217
Ascesa Eroica;Pawniard;146/217
Ascesa Eroica;Bisharp;147/217
Ascesa Eroica;Kingambit;148/217
Ascesa Eroica;Togedemaru;149/217
Ascesa Eroica;Dratini;150/217
Ascesa Eroica;Dragonair;151/217
Ascesa Eroica;Mega Dragonite;152/217
Ascesa Eroica;Rayquaza;153/217
Ascesa Eroica;Reshiram di N;154/217
Ascesa Eroica;Zekrom di N;155/217
Ascesa Eroica;Noibat;156/217
Ascesa Eroica;Noivern;157/217
Ascesa Eroica;Dreepy;158/217
Ascesa Eroica;Drakloak;159/217
Ascesa Eroica;Dragapult;160/217
Ascesa Eroica;Meowth del Team Rocket;161/217
Ascesa Eroica;Kangaskhan;162/217
Ascesa Eroica;Dunsparce di Ubaldo;163/217
Ascesa Eroica;Dudunsparce;164/217
Ascesa Eroica;Skitty;165/217
Ascesa Eroica;Delcatty;166/217
Ascesa Eroica;Zangoose;167/217
Ascesa Eroica;Starly di Ubaldo;168/217
Ascesa Eroica;Staravia di Ubaldo;169/217
Ascesa Eroica;Staraptor di Ubaldo;170/217
Ascesa Eroica;Rotom Vortice;171/217
Ascesa Eroica;Mega Audino;172/217
Ascesa Eroica;Rufflet di Ubaldo;173/217
Ascesa Eroica;Braviary di Ubaldo;174/217
Ascesa Eroica;Komala di Ubaldo;175/217
Ascesa Eroica;Drampa;176/217
Ascesa Eroica;Cramorant di Hop;177/217
Ascesa Eroica;Terapagos;178/217
Ascesa Eroica;Terapagos;179/217
Ascesa Eroica;Birichinata di Malpi;180/217
Ascesa Eroica;Palloncino;181/217
Ascesa Eroica;Antea e Concordia;182/217
Ascesa Eroica;Ordini del Capo (Corvin);183/217
Ascesa Eroica;Poffin del Cuore;184/217
Ascesa Eroica;Canary;185/217
Ascesa Eroica;Contrappeso;186/217
Ascesa Eroica;Gong di Lotta;187/217
Ascesa Eroica;Bosco della Vitalità;188/217
Ascesa Eroica;Tromba di Vetro;189/217
Ascesa Eroica;Spirito Combattivo di Iris;190/217
Ascesa Eroica;Elettropalla;191/217
Ascesa Eroica;Determinazione di Lylia;192/217
Ascesa Eroica;Megasegnale;193/217
Ascesa Eroica;Giardino dei Misteri;194/217
Ascesa Eroica;PP;195/217
Ascesa Eroica;Barella Notturna;196/217
Ascesa Eroica;Miniera di Notte;197/217
Ascesa Eroica;Poké Pad;198/217
Ascesa Eroica;Potenza Premium Pro;199/217
Ascesa Eroica;Surfista;200/217
Ascesa Eroica;Archer del Team Rocket;201/217
Ascesa Eroica;Atena del Team Rocket;202/217
Ascesa Eroica;Fabbrica del Team Rocket;203/217
Ascesa Eroica;Giovanni del Team Rocket;204/217
Ascesa Eroica;Mega Ball del Team Rocket;205/217
Ascesa Eroica;Ipnotizzatore del Team Rocket;206/217
Ascesa Eroica;Maxus del Team Rocket;207/217
Ascesa Eroica;Milas del Team Rocket;208/217
Ascesa Eroica;Ricetrasmettitore del Team Rocket;209/217
Ascesa Eroica;Torre di Guardia del Team Rocket;210/217
Ascesa Eroica;Squama Spessa;211/217
Ascesa Eroica;Scartaoggetti;212/217
Ascesa Eroica;Ultra Ball;213/217
Ascesa Eroica;Ryon;214/217
Ascesa Eroica;Cameriera;215/217
Ascesa Eroica;Energia Prisma;216/217
Ascesa Eroica;Energia del Team Rocket;217/217
Ascesa Eroica;Tangela di Erika;218/217
Ascesa Eroica;Beautifly;219/217
Ascesa Eroica;Dustox;220/217
Ascesa Eroica;Budew;221/217
Ascesa Eroica;Magcargo di Armonio;222/217
Ascesa Eroica;Numel;223/217
Ascesa Eroica;Salazzle;224/217
Ascesa Eroica;Scorbunny;225/217
Ascesa Eroica;Psyduck;226/217
Ascesa Eroica;Snorunt;227/217
Ascesa Eroica;Weavile;228/217
Ascesa Eroica;Heliolisk;229/217
Ascesa Eroica;Vikavolt;230/217
Ascesa Eroica;Wattrel di Kissara;231/217
Ascesa Eroica;Marill;232/217
Ascesa Eroica;Misdreavus;233/217
Ascesa Eroica;Banette;234/217
Ascesa Eroica;Togekiss;235/217
Ascesa Eroica;Slurpuff;236/217
Ascesa Eroica;Trevenant di Hop;237/217
Ascesa Eroica;Mimikyu del Team Rocket;238/217
Ascesa Eroica;Dugtrio del Team Rocket;239/217
Ascesa Eroica;Hitmontop;240/217
Ascesa Eroica;Medicham;241/217
Ascesa Eroica;Carbink;242/217
Ascesa Eroica;Mightyena;243/217
Ascesa Eroica;Spiritomb di Camilla;244/217
Ascesa Eroica;Obstagoon di Galar;245/217
Ascesa Eroica;Mawile;246/217
Ascesa Eroica;Dreepy;247/217
Ascesa Eroica;Drakloak;248/217
Ascesa Eroica;Staraptor di Ubaldo;249/217
Ascesa Eroica;Rotom Vortice;250/217
Ascesa Eroica;Sprigatito;251/217
Ascesa Eroica;Stunfisk;252/217
Ascesa Eroica;Mega Audino;253/217
Ascesa Eroica;Antea e Concordia;254/217
Ascesa Eroica;Allenamento di Cinturanera;255/217
Ascesa Eroica;Ordini del Capo (Corvin);256/217
Ascesa Eroica;Canary;257/217
Ascesa Eroica;Komor;258/217
Ascesa Eroica;Contrappeso;259/217
Ascesa Eroica;Tromba di Vetro;260/217
Ascesa Eroica;Torre di Interferenza;261/217
Ascesa Eroica;PP;262/217
Ascesa Eroica;Ricetrasmettitore del Team Rocket;263/217
Ascesa Eroica;Ultra Ball;264/217
Ascesa Eroica;Mega Froslass;265/217
Ascesa Eroica;Mega Eelektross;266/217
Ascesa Eroica;Mega Diancie;267/217
Ascesa Eroica;Mega Hawlucha;268/217
Ascesa Eroica;Mega Gengar;269/217
Ascesa Eroica;Mega Scrafty;270/217
Ascesa Eroica;Mega Dragonite;271/217
Ascesa Eroica;Mega Meganium;272/217
Ascesa Eroica;Mega Emboar;273/217
Ascesa Eroica;Mega Feraligatr;274/217
Ascesa Eroica;Mega Froslass;275/217
Ascesa Eroica;Pikachu;276/217
Ascesa Eroica;Pikachu;277/217
Ascesa Eroica;Mega Eelektross;278/217
Ascesa Eroica;Bellibolt;279/217
Ascesa Eroica;Clefairy;280/217
Ascesa Eroica;Mewtwo;281/217
Ascesa Eroica;Mega Diancie;282/217
Ascesa Eroica;Mega Hawlucha;283/217
Ascesa Eroica;Mega Gengar;284/217
Ascesa Eroica;Mega Scrafty;285/217
Ascesa Eroica;Zoroark;286/217
Ascesa Eroica;Grimmsnarl;287/217
Ascesa Eroica;Fezandipiti;288/217
Ascesa Eroica;Metagross;289/217
Ascesa Eroica;Mega Dragonite;290/217
Ascesa Eroica;Canary;291/217
Ascesa Eroica;Spirito Combattivo di Iris;292/217
Ascesa Eroica;Surfista;293/217
Ascesa Eroica;Mega Charizard Y;294/217
Ascesa Eroica;Mega Dragonite;295/217
Astri Lucenti;Exeggcute;1/172
Astri Lucenti;Exeggutor;2/172
Astri Lucenti;Shroomish;3/172
Astri Lucenti;Breloom;4/172
Astri Lucenti;Tropius;5/172
Astri Lucenti;Turtwig;6/172
Astri Lucenti;Grotle;7/172
Astri Lucenti;Torterra;8/172
Astri Lucenti;Burmy;9/172
Astri Lucenti;Wormadam;10/172
Astri Lucenti;Mothim;11/172
Astri Lucenti;Cherubi;12/172
Astri Lucenti;Shaymin;13/172
Astri Lucenti;Shaymin;14/172
Astri Lucenti;Karrablast;15/172
Astri Lucenti;Zarude;16/172
Astri Lucenti;Charizard;17/172
Astri Lucenti;Charizard;18/172
Astri Lucenti;Magmar;19/172
Astri Lucenti;Magmortar;20/172
Astri Lucenti;Moltres;21/172
Astri Lucenti;Entei;22/172
Astri Lucenti;Torkoal;23/172
Astri Lucenti;Chimchar;24/172
Astri Lucenti;Monferno;25/172
Astri Lucenti;Infernape;26/172
Astri Lucenti;Simisear;27/172
Astri Lucenti;Kingler;28/172
Astri Lucenti;Kingler;29/172
Astri Lucenti;Staryu;30/172
Astri Lucenti;Lapras;31/172
Astri Lucenti;Corphish;32/172
Astri Lucenti;Crawdaunt;33/172
Astri Lucenti;Snorunt;34/172
Astri Lucenti;Piplup;35/172
Astri Lucenti;Prinplup;36/172
Astri Lucenti;Empoleon;37/172
Astri Lucenti;Buizel;38/172
Astri Lucenti;Floatzel;39/172
Astri Lucenti;Lumineon;40/172
Astri Lucenti;Manaphy;41/172
Astri Lucenti;Cubchoo;42/172
Astri Lucenti;Beartic;43/172
Astri Lucenti;Eiscue;44/172
Astri Lucenti;Raichu;45/172
Astri Lucenti;Electabuzz;46/172
Astri Lucenti;Electivire;47/172
Astri Lucenti;Raikou;48/172
Astri Lucenti;Shinx;49/172
Astri Lucenti;Luxio;50/172
Astri Lucenti;Luxray;51/172
Astri Lucenti;Pachirisu;52/172
Astri Lucenti;Clefairy;53/172
Astri Lucenti;Clefable;54/172
Astri Lucenti;Starmie;55/172
Astri Lucenti;Mewtwo;56/172
Astri Lucenti;Granbull;57/172
Astri Lucenti;Baltoy;58/172
Astri Lucenti;Claydol;59/172
Astri Lucenti;Duskull;60/172
Astri Lucenti;Dusclops;61/172
Astri Lucenti;Dusknoir;62/172
Astri Lucenti;Chimecho;63/172
Astri Lucenti;Whimsicott;64/172
Astri Lucenti;Whimsicott;65/172
Astri Lucenti;Sigilyph;66/172
Astri Lucenti;Dedenne;67/172
Astri Lucenti;Mimikyu;68/172
Astri Lucenti;Mimikyu;69/172
Astri Lucenti;Milcery;70/172
Astri Lucenti;Alcremie;71/172
Astri Lucenti;Hitmontop;72/172
Astri Lucenti;Nosepass;73/172
Astri Lucenti;Trapinch;74/172
Astri Lucenti;Vibrava;75/172
Astri Lucenti;Flygon;76/172
Astri Lucenti;Wormadam;77/172
Astri Lucenti;Riolu;78/172
Astri Lucenti;Lucario;79/172
Astri Lucenti;Throh;80/172
Astri Lucenti;Sawk;81/172
Astri Lucenti;Golett;82/172
Astri Lucenti;Golurk;83/172
Astri Lucenti;Grimer;84/172
Astri Lucenti;Muk;85/172
Astri Lucenti;Sneasel;86/172
Astri Lucenti;Weavile;87/172
Astri Lucenti;Honchkrow;88/172
Astri Lucenti;Spiritomb;89/172
Astri Lucenti;Purrloin;90/172
Astri Lucenti;Liepard;91/172
Astri Lucenti;Impidimp;92/172
Astri Lucenti;Morgrem;93/172
Astri Lucenti;Grimmsnarl;94/172
Astri Lucenti;Morpeko;95/172
Astri Lucenti;Aggron;96/172
Astri Lucenti;Aggron;97/172
Astri Lucenti;Wormadam;98/172
Astri Lucenti;Probopass;99/172
Astri Lucenti;Heatran;100/172
Astri Lucenti;Escavalier;101/172
Astri Lucenti;Klink;102/172
Astri Lucenti;Klang;103/172
Astri Lucenti;Klinklang;104/172
Astri Lucenti;Zamazenta;105/172
Astri Lucenti;Flygon;106/172
Astri Lucenti;Gible;107/172
Astri Lucenti;Gabite;108/172
Astri Lucenti;Garchomp;109/172
Astri Lucenti;Axew;110/172
Astri Lucenti;Fraxure;111/172
Astri Lucenti;Haxorus;112/172
Astri Lucenti;Druddigon;113/172
Astri Lucenti;Dracovish;114/172
Astri Lucenti;Farfetch'd;115/172
Astri Lucenti;Castform;116/172
Astri Lucenti;Starly;117/172
Astri Lucenti;Staravia;118/172
Astri Lucenti;Staraptor;119/172
Astri Lucenti;Bidoof;120/172
Astri Lucenti;Bibarel;121/172
Astri Lucenti;Arceus;122/172
Astri Lucenti;Arceus;123/172
Astri Lucenti;Minccino;124/172
Astri Lucenti;Cinccino;125/172
Astri Lucenti;Tornadus;126/172
Astri Lucenti;Hawlucha;127/172
Astri Lucenti;Drampa;128/172
Astri Lucenti;Premonizione di Malpi;129/172
Astri Lucenti;Barry;130/172
Astri Lucenti;Fiascopolizza;131/172
Astri Lucenti;Ordini del Capo;132/172
Astri Lucenti;Barista;133/172
Astri Lucenti;Premura di Komor;134/172
Astri Lucenti;Cinturascelta;135/172
Astri Lucenti;Guanti di Purificazione;136/172
Astri Lucenti;Macerie dello Stadio;137/172
Astri Lucenti;Ambizione di Camilla;138/172
Astri Lucenti;Set di Acqua Fresca;139/172
Astri Lucenti;Amici a Galar;140/172
Astri Lucenti;Gloria;141/172
Astri Lucenti;Guanti da Caccia;142/172
Astri Lucenti;Brandifuoco;143/172
Astri Lucenti;Bacino di Magma;144/172
Astri Lucenti;Orgoglio di Mary;145/172
Astri Lucenti;Elmopentola;146/172
Astri Lucenti;Ricerca Accademica;147/172
Astri Lucenti;Backup di Rosabella;148/172
Astri Lucenti;Tifo del Team Yell;149/172
Astri Lucenti;Ultra Ball;150/172
Astri Lucenti;Energia Turbo Doppia;151/172
Astri Lucenti;Shaymin;152/172
Astri Lucenti;Charizard;153/172
Astri Lucenti;Charizard;154/172
Astri Lucenti;Lumineon;155/172
Astri Lucenti;Lumineon;156/172
Astri Lucenti;Pikachu;157/172
Astri Lucenti;Raichu;158/172
Astri Lucenti;Granbull;159/172
Astri Lucenti;Whimsicott;160/172
Astri Lucenti;Honchkrow;161/172
Astri Lucenti;Honchkrow;162/172
Astri Lucenti;Zamazenta;163/172
Astri Lucenti;Flygon;164/172
Astri Lucenti;Arceus;165/172
Astri Lucenti;Arceus;166/172
Astri Lucenti;Barry;167/172
Astri Lucenti;Premura di Komor;168/172
Astri Lucenti;Ambizione di Camilla;169/172
Astri Lucenti;Brandifuoco;170/172
Astri Lucenti;Orgoglio di Mary;171/172
Astri Lucenti;Backup di Rosabella;172/172
Astri Lucenti;Shaymin;173/172
Astri Lucenti;Charizard;174/172
Astri Lucenti;Whimsicott;175/172
Astri Lucenti;Arceus;176/172
Astri Lucenti;Premura di Komor;177/172
Astri Lucenti;Ambizione di Camilla;178/172
Astri Lucenti;Brandifuoco;179/172
Astri Lucenti;Backup di Rosabella;180/172
Astri Lucenti;Articuno di Galar;181/172
Astri Lucenti;Zapdos di Galar;182/172
Astri Lucenti;Moltres di Galar;183/172
Astri Lucenti;Arceus;184/172
Astri Lucenti;Bacino di Magma;185/172
Astri Lucenti;Ultra Ball;186/172
Avventure Insieme;Caterpie;1/159
Avventure Insieme;Metapod;2/159
Avventure Insieme;Butterfree;3/159
Avventure Insieme;Paras;4/159
Avventure Insieme;Parasect;5/159
Avventure Insieme;Petilil;6/159
Avventure Insieme;Lilligant;7/159
Avventure Insieme;Maractus;8/159
Avventure Insieme;Karrablast;9/159
Avventure Insieme;Foongus;10/159
Avventure Insieme;Amoonguss;11/159
Avventure Insieme;Shelmet;12/159
Avventure Insieme;Accelgor;13/159
Avventure Insieme;Durant;14/159
Avventure Insieme;Virizion;15/159
Avventure Insieme;Sprigatito;16/159
Avventure Insieme;Floragato;17/159
Avventure Insieme;Meowscarada;18/159
Avventure Insieme;Nymble;19/159
Avventure Insieme;Magmar;20/159
Avventure Insieme;Magmortar;21/159
Avventure Insieme;Torchic;22/159
Avventure Insieme;Combusken;23/159
Avventure Insieme;Blaziken;24/159
Avventure Insieme;Torkoal;25/159
Avventure Insieme;Darumaka di N;26/159
Avventure Insieme;Darmanitan di N;27/159
Avventure Insieme;Larvesta;28/159
Avventure Insieme;Volcarona;29/159
Avventure Insieme;Reshiram;30/159
Avventure Insieme;Volcanion;31/159
Avventure Insieme;Articuno;32/159
Avventure Insieme;Remoraid;33/159
Avventure Insieme;Octillery;34/159
Avventure Insieme;Lotad;35/159
Avventure Insieme;Lombre;36/159
Avventure Insieme;Ludicolo;37/159
Avventure Insieme;Wingull;38/159
Avventure Insieme;Pelipper;39/159
Avventure Insieme;Wailmer;40/159
Avventure Insieme;Wailord;41/159
Avventure Insieme;Regice;42/159
Avventure Insieme;Veluza;43/159
Avventure Insieme;Geodude di Alola;44/159
Avventure Insieme;Graveler di Alola;45/159
Avventure Insieme;Golem di Alola;46/159
Avventure Insieme;Voltorb di Kissara;47/159
Avventure Insieme;Electrode di Kissara;48/159
Avventure Insieme;Joltik di N;49/159
Avventure Insieme;Togedemaru;50/159
Avventure Insieme;Tapu Koko;51/159
Avventure Insieme;Tadbulb di Kissara;52/159
Avventure Insieme;Bellibolt;53/159
Avventure Insieme;Wattrel di Kissara;54/159
Avventure Insieme;Kilowattrel di Kissara;55/159
Avventure Insieme;Clefairy;56/159
Avventure Insieme;Marowak di Alola;57/159
Avventure Insieme;Mr. Mime;58/159
Avventure Insieme;Shuppet;59/159
Avventure Insieme;Banette;60/159
Avventure Insieme;Beldum;61/159
Avventure Insieme;Metang;62/159
Avventure Insieme;Metagross;63/159
Avventure Insieme;Sigilyph di N;64/159
Avventure Insieme;Oricorio;65/159
Avventure Insieme;Cutiefly di Lylia;66/159
Avventure Insieme;Ribombee di Lylia;67/159
Avventure Insieme;Comfey di Lylia;68/159
Avventure Insieme;Mimikyu;69/159
Avventure Insieme;Dhelmise;70/159
Avventure Insieme;Impidimp;71/159
Avventure Insieme;Morgrem;72/159
Avventure Insieme;Grimmsnarl;73/159
Avventure Insieme;Milcery;74/159
Avventure Insieme;Alcremie;75/159
Avventure Insieme;Cubone;76/159
Avventure Insieme;Swinub;77/159
Avventure Insieme;Piloswine;78/159
Avventure Insieme;Mamoswine;79/159
Avventure Insieme;Larvitar;80/159
Avventure Insieme;Pupitar;81/159
Avventure Insieme;Regirock;82/159
Avventure Insieme;Pancham;83/159
Avventure Insieme;Rockruff;84/159
Avventure Insieme;Lycanroc;85/159
Avventure Insieme;Silicobra di Hop;86/159
Avventure Insieme;Sandaconda di Hop;87/159
Avventure Insieme;Toedscool;88/159
Avventure Insieme;Toedscruel;89/159
Avventure Insieme;Klawf;90/159
Avventure Insieme;Koffing;91/159
Avventure Insieme;Weezing;92/159
Avventure Insieme;Wooper di Paldea;93/159
Avventure Insieme;Clodsire di Paldea;94/159
Avventure Insieme;Tyranitar;95/159
Avventure Insieme;Purrloin di N;96/159
Avventure Insieme;Zorua di N;97/159
Avventure Insieme;Zoroark;98/159
Avventure Insieme;Pangoro;99/159
Avventure Insieme;Lokix;100/159
Avventure Insieme;Bombirdier;101/159
Avventure Insieme;Escavalier;102/159
Avventure Insieme;Klink di N;103/159
Avventure Insieme;Klang di N;104/159
Avventure Insieme;Klinklang di N;105/159
Avventure Insieme;Stunfisk di Galar;106/159
Avventure Insieme;Magearna;107/159
Avventure Insieme;Corviknight di Hop;108/159
Avventure Insieme;Cufant;109/159
Avventure Insieme;Copperajah;110/159
Avventure Insieme;Zacian;111/159
Avventure Insieme;Bagon;112/159
Avventure Insieme;Shelgon;113/159
Avventure Insieme;Salamence;114/159
Avventure Insieme;Druddigon;115/159
Avventure Insieme;Reshiram di N;116/159
Avventure Insieme;Snorlax di Hop;117/159
Avventure Insieme;Sentret;118/159
Avventure Insieme;Furret;119/159
Avventure Insieme;Dunsparce;120/159
Avventure Insieme;Dudunsparce;121/159
Avventure Insieme;Kecleon;122/159
Avventure Insieme;Tropius;123/159
Avventure Insieme;Audino;124/159
Avventure Insieme;Minccino;125/159
Avventure Insieme;Cinccino;126/159
Avventure Insieme;Noibat;127/159
Avventure Insieme;Noivern;128/159
Avventure Insieme;Komala;129/159
Avventure Insieme;Drampa;130/159
Avventure Insieme;Skwovet;131/159
Avventure Insieme;Greedent;132/159
Avventure Insieme;Rookidee di Hop;133/159
Avventure Insieme;Corvisquire di Hop;134/159
Avventure Insieme;Wooloo di Hop;135/159
Avventure Insieme;Dubwool di Hop;136/159
Avventure Insieme;Cramorant;137/159
Avventure Insieme;Cramorant di Hop;138/159
Avventure Insieme;Lechonk;139/159
Avventure Insieme;Oinkologne;140/159
Avventure Insieme;Squawkabilly;141/159
Avventure Insieme;Nab e Abby;142/159
Avventure Insieme;Allenamento di Cinturanera;143/159
Avventure Insieme;Allenamento di Cinturanera;144/159
Avventure Insieme;Allenamento di Cinturanera;145/159
Avventure Insieme;Ricerca di Brock;146/159
Avventure Insieme;Borsa di Hop;147/159
Avventure Insieme;Bendascelta di Hop;148/159
